Player,Pos,Nation,Age,Born,MP,Starts,Min,Gls,Sh,SoT,Avg_Sh_Dist,FK,PK,PKatt,Cmp,Att,Pass_TD,Pass_PD,Cmp_S,Att_S,Cmp_M,Att_M,Cmp_L,Att_L,Ast,KP,Pas_A3,PPA,CrsPA,PrgP,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,PKwon,PKcon,OG,Recov,AD_Won,AD_Lost,Touches,Tch_DP,Tch_D3,Tch_M3,Tch_A3,Tch_AP,Live,TO_Att,TO_Succ,Tkld,Carries,Carries_TD,Carries_PD,PrgC,Carries_A3,CPA,Mis,Dis,Rec,PrgR,Tkl,TklW,Tkl_D3,Tkl_M3,Tkl_A3,Tkl_VD_succ,Tkl_VD_att,Tkl_VD_lost,Blocks,Blocked_shot,Blocked_pass,Int,Clr,Err
João Mário,FW,Portugal,29.0,1993.0,2.0,1.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,40.0,516.0,92.0,22.0,23.0,9.0,10.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,2.0,51.0,0.0,0.0,23.0,29.0,2.0,51.0,1.0,0.0,1.0,32.0,160.0,84.0,2.0,1.0,0.0,2.0,0.0,34.0,8.0,2.0,1.0,0.0,1.0,1.0,2.0,3.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0
Marquinhos,DF,Brazil,28.0,1994.0,5.0,4.0,426.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,352.0,368.0,6124.0,1913.0,139.0,140.0,197.0,204.0,12.0,18.0,0.0,4.0,36.0,3.0,1.0,32.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,28.0,4.0,4.0,392.0,30.0,137.0,238.0,18.0,6.0,392.0,1.0,1.0,0.0,271.0,1646.0,1065.0,7.0,3.0,0.0,2.0,0.0,308.0,3.0,5.0,4.0,3.0,2.0,0.0,4.0,5.0,1.0,6.0,1.0,5.0,2.0,6.0,0.0
Henry Martín,FW,Mexico,29.0,1992.0,2.0,2.0,146.0,1.0,4.0,2.0,9.9,0.0,0.0,0.0,13.0,20.0,152.0,14.0,9.0,12.0,4.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,36.0,1.0,2.0,17.0,17.0,10.0,36.0,1.0,1.0,0.0,26.0,96.0,17.0,0.0,1.0,1.0,5.0,2.0,29.0,6.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0
Martinelli,FW,Brazil,20.0,2001.0,3.0,1.0,113.0,0.0,4.0,3.0,13.2,0.0,0.0,0.0,34.0,45.0,471.0,103.0,22.0,28.0,11.0,13.0,0.0,2.0,0.0,3.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,2.0,3.0,1.0,5.0,0.0,0.0,0.0,5.0,0.0,2.0,72.0,0.0,9.0,21.0,43.0,16.0,72.0,10.0,3.0,4.0,50.0,513.0,252.0,10.0,5.0,7.0,4.0,2.0,53.0,20.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0
Carlos Martínez,DF,Costa,23.0,1999.0,1.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,196.0,109.0,5.0,7.0,3.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,20.0,2.0,9.0,9.0,2.0,0.0,20.0,0.0,0.0,0.0,6.0,9.0,1.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
Lautaro Martínez,FW,Argentina,24.0,1997.0,6.0,2.0,241.0,0.0,14.0,4.0,12.6,0.0,0.0,0.0,47.0,63.0,579.0,21.0,33.0,40.0,11.0,15.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,13.0,6.0,6.0,99.0,1.0,7.0,44.0,48.0,18.0,99.0,5.0,2.0,3.0,67.0,360.0,100.0,1.0,3.0,2.0,9.0,6.0,74.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
Lisandro Martínez,DF,Argentina,24.0,1998.0,5.0,2.0,303.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,133.0,156.0,2311.0,821.0,63.0,70.0,57.0,64.0,13.0,21.0,0.0,1.0,11.0,1.0,0.0,6.0,1.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,6.0,3.0,3.0,188.0,17.0,83.0,95.0,12.0,1.0,188.0,1.0,0.0,1.0,120.0,484.0,271.0,3.0,4.0,0.0,1.0,0.0,124.0,2.0,6.0,2.0,4.0,2.0,0.0,2.0,2.0,0.0,3.0,1.0,2.0,3.0,14.0,0.0
Pape Matar Sarr,MF,Senegal,19.0,2002.0,2.0,0.0,59.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,36.0,43.0,639.0,174.0,17.0,19.0,12.0,15.0,5.0,6.0,0.0,1.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,3.0,1.0,0.0,54.0,3.0,11.0,28.0,15.0,0.0,54.0,2.0,0.0,1.0,34.0,209.0,59.0,0.0,0.0,0.0,0.0,2.0,36.0,0.0,3.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0
Rónald Matarrita,DF,Costa,27.0,1994.0,2.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,29.0,298.0,173.0,10.0,11.0,6.0,12.0,2.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,32.0,0.0,12.0,16.0,4.0,1.0,32.0,1.0,1.0,0.0,20.0,120.0,67.0,3.0,1.0,1.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Eric Maxim Choupo-Moting,FW,Cameroon,33.0,1989.0,3.0,3.0,253.0,1.0,3.0,2.0,9.1,0.0,0.0,0.0,44.0,66.0,629.0,135.0,32.0,41.0,8.0,14.0,2.0,4.0,0.0,2.0,5.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,11.0,6.0,88.0,2.0,9.0,49.0,31.0,8.0,88.0,8.0,3.0,5.0,38.0,261.0,110.0,3.0,2.0,1.0,7.0,2.0,61.0,4.0,4.0,2.0,1.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
Noussair Mazraoui,DF,Morocco,24.0,1997.0,5.0,5.0,365.0,0.0,4.0,2.0,24.4,0.0,0.0,0.0,98.0,121.0,1540.0,571.0,53.0,57.0,36.0,43.0,7.0,16.0,0.0,1.0,2.0,1.0,1.0,5.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,21.0,1.0,3.0,176.0,15.0,80.0,69.0,29.0,1.0,176.0,5.0,1.0,3.0,87.0,325.0,125.0,1.0,1.0,0.0,6.0,1.0,80.0,9.0,14.0,9.0,8.0,4.0,2.0,8.0,11.0,3.0,6.0,1.0,5.0,1.0,16.0,0.0
Kylian Mbappé,FW,France,23.0,1998.0,7.0,6.0,598.0,8.0,29.0,11.0,17.1,1.0,2.0,2.0,173.0,229.0,2564.0,645.0,110.0,123.0,48.0,61.0,12.0,25.0,2.0,11.0,16.0,8.0,2.0,25.0,0.0,0.0,0.0,7.0,7.0,6.0,25.0,0.0,0.0,0.0,20.0,1.0,4.0,322.0,0.0,8.0,99.0,223.0,60.0,320.0,52.0,25.0,23.0,232.0,1885.0,965.0,40.0,23.0,24.0,21.0,10.0,265.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bryan Mbeumo,FW,Cameroon,22.0,1999.0,3.0,3.0,233.0,0.0,2.0,2.0,11.3,0.0,0.0,0.0,49.0,85.0,742.0,230.0,36.0,47.0,10.0,21.0,3.0,11.0,0.0,5.0,4.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,8.0,0.0,12.0,0.0,0.0,0.0,7.0,5.0,9.0,107.0,2.0,12.0,47.0,50.0,4.0,107.0,7.0,1.0,4.0,67.0,285.0,118.0,2.0,3.0,1.0,6.0,1.0,77.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0
Riley McGree,FW,Australia,23.0,1998.0,4.0,4.0,265.0,0.0,3.0,1.0,26.2,0.0,0.0,0.0,57.0,75.0,800.0,191.0,31.0,37.0,19.0,25.0,3.0,5.0,1.0,4.0,5.0,2.0,1.0,7.0,0.0,0.0,0.0,9.0,2.0,0.0,5.0,0.0,0.0,0.0,11.0,1.0,2.0,107.0,2.0,16.0,53.0,39.0,4.0,107.0,1.0,0.0,0.0,49.0,183.0,53.0,1.0,3.0,1.0,8.0,2.0,62.0,14.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,5.0,0.0,5.0,5.0,3.0,0.0
Weston McKennie,MF,United,23.0,1998.0,4.0,4.0,271.0,0.0,5.0,1.0,15.5,0.0,0.0,0.0,117.0,153.0,2166.0,770.0,52.0,63.0,48.0,57.0,13.0,21.0,0.0,4.0,16.0,5.0,1.0,19.0,1.0,0.0,0.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,14.0,3.0,3.0,179.0,7.0,19.0,99.0,62.0,8.0,179.0,2.0,1.0,1.0,97.0,693.0,443.0,10.0,11.0,2.0,2.0,3.0,133.0,18.0,2.0,1.0,1.0,0.0,1.0,1.0,4.0,3.0,4.0,0.0,4.0,0.0,5.0,0.0
Hannibal Mejbri,MF,Tunisia,19.0,2003.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,29.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Memphis,FW,Netherlands,28.0,1994.0,5.0,3.0,297.0,1.0,10.0,5.0,15.0,0.0,0.0,0.0,93.0,123.0,1277.0,233.0,58.0,68.0,21.0,30.0,7.0,10.0,0.0,3.0,6.0,2.0,0.0,6.0,1.0,0.0,0.0,1.0,5.0,1.0,2.0,0.0,0.0,0.0,10.0,2.0,6.0,167.0,0.0,7.0,82.0,80.0,16.0,167.0,11.0,2.0,7.0,104.0,461.0,181.0,7.0,4.0,3.0,10.0,7.0,141.0,32.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,4.0,0.0,4.0,1.0,0.0,1.0
Nuno Mendes,DF,Portugal,19.0,2002.0,1.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,32.0,475.0,197.0,17.0,17.0,8.0,10.0,3.0,4.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,37.0,0.0,6.0,19.0,13.0,0.0,37.0,2.0,1.0,1.0,25.0,157.0,98.0,2.0,3.0,1.0,1.0,0.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
Jhegson Méndez,MF,Ecuador,25.0,1997.0,2.0,2.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,140.0,2200.0,625.0,60.0,63.0,55.0,56.0,11.0,15.0,0.0,2.0,6.0,0.0,0.0,6.0,2.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,16.0,2.0,2.0,149.0,2.0,62.0,83.0,5.0,1.0,149.0,1.0,0.0,0.0,96.0,337.0,86.0,0.0,0.0,0.0,2.0,1.0,114.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0,4.0,1.0,1.0,0.0
Nampalys Mendy,MF,Senegal,29.0,1992.0,4.0,3.0,272.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,141.0,159.0,2662.0,472.0,58.0,64.0,55.0,58.0,21.0,27.0,0.0,1.0,13.0,2.0,1.0,9.0,1.0,0.0,0.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0,18.0,0.0,1.0,182.0,5.0,42.0,111.0,31.0,1.0,182.0,1.0,1.0,0.0,116.0,559.0,244.0,5.0,3.0,1.0,4.0,0.0,122.0,1.0,4.0,4.0,3.0,1.0,0.0,2.0,4.0,2.0,4.0,0.0,4.0,3.0,3.0,0.0
Gideon Mensah,DF,Ghana,23.0,1998.0,1.0,1.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,46.0,586.0,202.0,19.0,21.0,14.0,17.0,3.0,7.0,1.0,1.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,2.0,59.0,6.0,23.0,25.0,11.0,0.0,59.0,0.0,0.0,0.0,27.0,130.0,34.0,1.0,2.0,0.0,2.0,1.0,29.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,5.0,0.0
Chris Mepham,DF,Wales,24.0,1997.0,3.0,3.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,172.0,2686.0,890.0,44.0,47.0,85.0,98.0,10.0,22.0,0.0,2.0,7.0,2.0,0.0,13.0,1.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,7.0,2.0,200.0,22.0,91.0,100.0,9.0,2.0,200.0,0.0,0.0,0.0,117.0,534.0,351.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,8.0,6.0,3.0,5.0,0.0,5.0,6.0,1.0,3.0,2.0,1.0,1.0,16.0,0.0
Yassine Meriah,DF,Tunisia,28.0,1993.0,3.0,3.0,270.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,139.0,171.0,2818.0,1041.0,36.0,41.0,91.0,100.0,12.0,29.0,0.0,1.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,16.0,5.0,6.0,208.0,29.0,104.0,98.0,7.0,1.0,208.0,4.0,2.0,1.0,110.0,406.0,214.0,0.0,2.0,0.0,2.0,0.0,138.0,1.0,4.0,2.0,3.0,0.0,1.0,3.0,8.0,5.0,5.0,0.0,5.0,1.0,20.0,0.0
Dries Mertens,MF,Belgium,35.0,1987.0,2.0,1.0,76.0,0.0,3.0,1.0,14.7,0.0,0.0,0.0,22.0,33.0,344.0,129.0,16.0,22.0,2.0,2.0,4.0,8.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,39.0,0.0,3.0,16.0,20.0,5.0,39.0,1.0,1.0,0.0,23.0,74.0,38.0,2.0,0.0,1.0,1.0,0.0,30.0,10.0,2.0,0.0,1.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Lionel Messi,FW,Argentina,34.0,1987.0,7.0,7.0,690.0,7.0,27.0,13.0,20.9,3.0,4.0,5.0,300.0,371.0,4533.0,1561.0,170.0,182.0,93.0,110.0,27.0,47.0,3.0,21.0,38.0,18.0,0.0,66.0,1.0,0.0,0.0,10.0,22.0,3.0,20.0,1.0,0.0,0.0,22.0,2.0,7.0,462.0,1.0,20.0,206.0,245.0,41.0,457.0,34.0,15.0,12.0,348.0,2228.0,1161.0,29.0,38.0,8.0,14.0,24.0,380.0,37.0,5.0,3.0,1.0,3.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0
Thomas Meunier,DF,Belgium,30.0,1991.0,3.0,2.0,211.0,0.0,3.0,1.0,19.6,0.0,0.0,0.0,110.0,147.0,2169.0,632.0,37.0,44.0,58.0,70.0,15.0,28.0,0.0,3.0,8.0,2.0,0.0,8.0,1.0,0.0,0.0,4.0,1.0,0.0,6.0,0.0,0.0,0.0,13.0,2.0,3.0,173.0,6.0,59.0,71.0,43.0,2.0,173.0,3.0,1.0,1.0,96.0,416.0,160.0,5.0,5.0,0.0,2.0,1.0,113.0,19.0,6.0,6.0,3.0,3.0,0.0,4.0,5.0,1.0,1.0,0.0,1.0,2.0,5.0,0.0
Nikola Milenković,DF,Serbia,24.0,1997.0,3.0,3.0,270.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,141.0,163.0,2363.0,823.0,69.0,73.0,55.0,62.0,16.0,23.0,0.0,0.0,10.0,0.0,0.0,10.0,2.0,0.0,0.0,8.0,2.0,0.0,1.0,0.0,0.0,0.0,18.0,6.0,2.0,200.0,22.0,86.0,105.0,10.0,2.0,200.0,0.0,0.0,0.0,107.0,412.0,204.0,2.0,3.0,0.0,2.0,0.0,117.0,2.0,10.0,5.0,4.0,5.0,1.0,5.0,6.0,1.0,6.0,4.0,2.0,6.0,10.0,1.0
Arkadiusz Milik,FW,Poland,28.0,1994.0,3.0,1.0,101.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,29.0,245.0,19.0,8.0,10.0,9.0,10.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,5.0,40.0,1.0,2.0,25.0,13.0,3.0,40.0,1.0,1.0,0.0,26.0,86.0,29.0,1.0,2.0,0.0,3.0,1.0,31.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
Sergej Milinković-Savić,MF,Serbia,27.0,1995.0,3.0,3.0,233.0,1.0,3.0,1.0,23.9,0.0,0.0,0.0,87.0,120.0,1467.0,405.0,44.0,55.0,33.0,41.0,8.0,16.0,0.0,0.0,9.0,2.0,0.0,15.0,1.0,0.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,18.0,3.0,3.0,162.0,8.0,33.0,90.0,42.0,4.0,162.0,6.0,3.0,2.0,98.0,414.0,171.0,4.0,2.0,1.0,7.0,2.0,106.0,7.0,5.0,1.0,2.0,3.0,0.0,3.0,4.0,1.0,5.0,2.0,3.0,2.0,5.0,0.0
Éder Militão,DF,Brazil,24.0,1998.0,4.0,4.0,347.0,0.0,5.0,1.0,20.2,0.0,0.0,0.0,251.0,277.0,4346.0,1514.0,112.0,115.0,111.0,122.0,21.0,31.0,0.0,1.0,20.0,1.0,1.0,21.0,1.0,0.0,0.0,7.0,3.0,0.0,3.0,0.0,0.0,0.0,29.0,4.0,5.0,307.0,12.0,103.0,151.0,55.0,6.0,307.0,0.0,0.0,0.0,190.0,832.0,495.0,6.0,7.0,1.0,6.0,1.0,215.0,8.0,7.0,6.0,4.0,1.0,2.0,3.0,4.0,1.0,1.0,0.0,1.0,3.0,5.0,0.0
Liam Millar,DF,Canada,22.0,1999.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,51.0,23.0,2.0,3.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,6.0,1.0,9.0,0.0,0.0,0.0,5.0,38.0,30.0,1.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kamal Miller,DF,Canada,25.0,1997.0,3.0,3.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,205.0,3184.0,1385.0,83.0,86.0,84.0,89.0,15.0,23.0,0.0,0.0,21.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,14.0,7.0,5.0,229.0,18.0,97.0,126.0,6.0,0.0,229.0,2.0,1.0,1.0,112.0,505.0,286.0,0.0,1.0,0.0,1.0,1.0,173.0,1.0,6.0,4.0,5.0,1.0,0.0,2.0,3.0,1.0,1.0,1.0,0.0,4.0,11.0,1.0
Kim Min-jae,DF,Korea,25.0,1996.0,3.0,3.0,269.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,167.0,191.0,3337.0,1234.0,60.0,65.0,85.0,90.0,20.0,29.0,0.0,0.0,19.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,10.0,1.0,213.0,29.0,91.0,102.0,21.0,3.0,213.0,1.0,1.0,0.0,155.0,693.0,470.0,3.0,6.0,0.0,1.0,0.0,153.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,5.0,1.0,4.0,2.0,8.0,0.0
Takumi Minamino,FW,Japan,27.0,1995.0,3.0,0.0,60.0,0.0,2.0,1.0,15.1,0.0,0.0,0.0,14.0,22.0,200.0,34.0,9.0,11.0,4.0,5.0,1.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,2.0,31.0,1.0,6.0,12.0,13.0,4.0,31.0,0.0,0.0,0.0,20.0,112.0,29.0,1.0,1.0,0.0,2.0,2.0,20.0,6.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Kaoru Mitoma,MF,Japan,25.0,1997.0,4.0,0.0,165.0,0.0,1.0,1.0,21.5,0.0,0.0,0.0,50.0,70.0,723.0,150.0,31.0,39.0,13.0,18.0,4.0,8.0,1.0,3.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,3.0,100.0,9.0,42.0,30.0,31.0,4.0,100.0,5.0,2.0,3.0,48.0,502.0,297.0,8.0,8.0,2.0,5.0,2.0,47.0,6.0,7.0,2.0,6.0,0.0,1.0,3.0,3.0,0.0,4.0,1.0,3.0,2.0,5.0,0.0
Aleksandar Mitrović,FW,Serbia,27.0,1994.0,3.0,3.0,262.0,2.0,10.0,3.0,14.1,0.0,0.0,0.0,54.0,69.0,799.0,106.0,29.0,34.0,17.0,22.0,3.0,4.0,0.0,2.0,5.0,1.0,0.0,5.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,5.0,12.0,95.0,1.0,3.0,54.0,39.0,14.0,95.0,1.0,1.0,0.0,58.0,176.0,55.0,2.0,2.0,1.0,6.0,3.0,67.0,11.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
Stefan Mitrović,DF,Serbia,32.0,1990.0,1.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,21.0,313.0,111.0,7.0,8.0,8.0,9.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,22.0,1.0,8.0,13.0,1.0,0.0,22.0,0.0,0.0,0.0,19.0,72.0,56.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Filip Mladenović,DF,Serbia,30.0,1991.0,1.0,1.0,65.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,25.0,279.0,95.0,10.0,10.0,8.0,11.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,32.0,1.0,8.0,15.0,9.0,1.0,32.0,2.0,0.0,2.0,13.0,77.0,49.0,0.0,0.0,0.0,1.0,0.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
Luka Modrić,MF,Croatia,36.0,1985.0,7.0,7.0,653.0,0.0,6.0,4.0,21.1,0.0,0.0,0.0,465.0,551.0,7825.0,2857.0,229.0,244.0,173.0,202.0,45.0,71.0,0.0,6.0,51.0,10.0,3.0,82.0,1.0,0.0,0.0,13.0,15.0,1.0,33.0,0.0,0.0,0.0,51.0,3.0,4.0,613.0,8.0,90.0,394.0,140.0,11.0,613.0,16.0,6.0,5.0,422.0,2457.0,1234.0,21.0,15.0,6.0,12.0,7.0,448.0,21.0,16.0,10.0,4.0,11.0,1.0,7.0,14.0,7.0,4.0,2.0,2.0,10.0,3.0,0.0
Ismail Mohamad,FW,Qatar,32.0,1990.0,2.0,2.0,174.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Milad Mohammadi,DF,IR,28.0,1993.0,3.0,3.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,68.0,674.0,283.0,20.0,21.0,19.0,29.0,2.0,8.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,11.0,3.0,3.0,94.0,7.0,39.0,37.0,18.0,0.0,94.0,1.0,0.0,1.0,32.0,141.0,23.0,1.0,1.0,0.0,1.0,2.0,34.0,4.0,10.0,3.0,7.0,3.0,0.0,3.0,4.0,1.0,2.0,0.0,2.0,1.0,6.0,0.0
Kudus Mohammed,FW,Ghana,21.0,2000.0,3.0,3.0,247.0,2.0,8.0,4.0,21.8,0.0,0.0,0.0,62.0,87.0,1060.0,233.0,28.0,38.0,23.0,27.0,9.0,14.0,0.0,0.0,4.0,0.0,0.0,4.0,1.0,0.0,0.0,3.0,5.0,1.0,6.0,1.0,0.0,0.0,22.0,0.0,4.0,119.0,0.0,19.0,45.0,61.0,6.0,119.0,15.0,10.0,4.0,77.0,591.0,322.0,9.0,8.0,0.0,4.0,6.0,77.0,15.0,5.0,4.0,3.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,4.0,1.0,0.0,0.0
