Player,Age,Born,Nation,Pos,Squad,MP,Starts,Min,Gls,Ast,PK,PKatt,CrdY,CrdR,Sh,SoT,Avg_Sh_Dist,FK,Pas_TotDist,Pas_PrgDist,Cmp_S,Att_S,Cmp_M,Att_M,Cmp_L,Att_L,KP,Pas_A3,PPA,CrsPA,2CrdY,Fls,Fld,Off,Crs,PKwon,PKcon,OG,Recov,AD_Won,AD_Lost,Touches,Tch_DP,Tch_D3,Tch_M3,Tch_A3,Tch_AP,Live,Dr_Succ,Dr_Att,Num_Dr_Past,Megs,Carries,Cr_TotDist,Cr_PrgDist,Cr_Prog,Cr_A3,CPA,Mis,Dis,Targ,Rec,Prog_Pas_Rec,TklW,Tkl_D3,Tkl_M3,Tkl_A3,Tkl_VD,Past,Press,Press_Succ,Pr_D3,Pr_M3,Pr_A3,Blocks,Blk_Sh,ShSv,Blk_Pass,Int,Clr,Err
Nikola Vlašić,23.0,1997.0,CRO,FW,West,6.0,6.0,443.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,3.0,16.0,0.0,1826.0,301.0,73.0,81.0,33.0,45.0,11.0,14.0,2.0,8.0,3.0,2.0,0.0,6.0,8.0,2.0,6.0,0.0,0.0,0.0,27.0,3.0,8.0,206.0,1.0,22.0,98.0,99.0,24.0,204.0,1.0,3.0,1.0,0.0,155.0,966.0,489.0,32.0,9.0,2.0,8.0,9.0,209.0,152.0,33.0,5.0,3.0,2.0,0.0,2.0,12.0,108.0,33.0,22.0,60.0,26.0,5.0,0.0,0.0,5.0,7.0,3.0,0.0
Nikolai Rasskazov,23.0,1998.0,RUS,DF,Spartak,3.0,2.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1670.0,715.0,24.0,27.0,37.0,44.0,18.0,22.0,0.0,10.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,3.0,115.0,9.0,54.0,59.0,14.0,0.0,115.0,1.0,1.0,1.0,0.0,79.0,440.0,195.0,3.0,1.0,0.0,0.0,1.0,87.0,84.0,0.0,2.0,1.0,3.0,1.0,3.0,2.0,23.0,9.0,12.0,11.0,0.0,3.0,2.0,0.0,1.0,5.0,4.0,0.0
Nikolas Dyhr,20.0,2001.0,DEN,DF,Midtjylland,4.0,3.0,268.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,17.1,0.0,1075.0,502.0,37.0,43.0,23.0,27.0,6.0,14.0,1.0,6.0,3.0,0.0,0.0,3.0,0.0,1.0,6.0,0.0,0.0,0.0,18.0,2.0,6.0,112.0,3.0,29.0,50.0,42.0,15.0,98.0,0.0,0.0,0.0,0.0,62.0,350.0,219.0,13.0,3.0,3.0,6.0,2.0,78.0,65.0,10.0,3.0,2.0,1.0,1.0,1.0,1.0,23.0,11.0,6.0,7.0,10.0,3.0,0.0,0.0,3.0,2.0,3.0,0.0
Nir Bitton,29.0,1991.0,ISR,MF,Celtic,5.0,3.0,287.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,24.1,0.0,3217.0,960.0,61.0,67.0,86.0,100.0,21.0,34.0,0.0,16.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,26.0,2.0,1.0,235.0,23.0,90.0,136.0,27.0,1.0,230.0,2.0,2.0,2.0,0.0,150.0,914.0,582.0,16.0,4.0,0.0,1.0,2.0,172.0,163.0,1.0,7.0,6.0,6.0,0.0,6.0,1.0,52.0,16.0,12.0,33.0,7.0,11.0,4.0,0.0,7.0,3.0,4.0,0.0
Njegoš Petrović,22.0,1999.0,SRB,MF,Red,1.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.0,94.0,10.0,11.0,11.0,11.0,2.0,3.0,1.0,5.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,30.0,0.0,4.0,22.0,6.0,0.0,28.0,0.0,1.0,0.0,0.0,21.0,75.0,7.0,0.0,1.0,0.0,3.0,1.0,24.0,21.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,15.0,3.0,4.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordi Mukiele,23.0,1997.0,FRA,DF,RB,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,61.0,34.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nuno Sequeira,30.0,1990.0,POR,DF,Braga,4.0,3.0,213.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,26.0,0.0,2517.0,966.0,53.0,55.0,61.0,77.0,15.0,31.0,4.0,15.0,4.0,1.0,0.0,7.0,5.0,0.0,7.0,0.0,0.0,0.0,34.0,6.0,0.0,188.0,7.0,70.0,97.0,41.0,2.0,169.0,1.0,2.0,1.0,0.0,134.0,756.0,451.0,11.0,6.0,0.0,1.0,0.0,120.0,117.0,2.0,3.0,4.0,0.0,0.0,2.0,4.0,26.0,7.0,12.0,9.0,5.0,1.0,0.0,0.0,1.0,4.0,5.0,1.0
Obite N'Dicka,21.0,1999.0,FRA,DF,Eint,11.0,10.0,969.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,8.7,0.0,8582.0,2846.0,161.0,177.0,239.0,265.0,44.0,72.0,0.0,9.0,1.0,0.0,1.0,13.0,2.0,0.0,1.0,0.0,0.0,0.0,121.0,43.0,20.0,668.0,71.0,396.0,282.0,27.0,5.0,656.0,4.0,4.0,4.0,0.0,370.0,1763.0,821.0,20.0,6.0,0.0,7.0,4.0,398.0,386.0,0.0,16.0,16.0,7.0,1.0,15.0,11.0,138.0,53.0,76.0,59.0,3.0,30.0,11.0,1.0,19.0,24.0,54.0,0.0
Odilon Kossonou,20.0,2001.0,CIV,DF,Leverkusen,5.0,3.0,303.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4750.0,1513.0,57.0,57.0,109.0,117.0,43.0,51.0,2.0,15.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,33.0,3.0,3.0,261.0,24.0,120.0,154.0,3.0,2.0,259.0,2.0,2.0,2.0,0.0,183.0,1018.0,547.0,16.0,0.0,0.0,2.0,0.0,194.0,192.0,0.0,1.0,5.0,4.0,0.0,5.0,1.0,39.0,13.0,21.0,18.0,0.0,4.0,2.0,0.0,2.0,7.0,10.0,1.0
Ohi Omoijuanfo,27.0,1994.0,NOR,FW,Red,2.0,2.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,12.1,0.0,242.0,36.0,10.0,11.0,5.0,7.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,7.0,3.0,2.0,37.0,0.0,3.0,11.0,24.0,5.0,35.0,1.0,3.0,1.0,1.0,23.0,103.0,39.0,4.0,0.0,1.0,3.0,3.0,58.0,25.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,10.0,3.0,7.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Oleg Reabciuk,23.0,1998.0,MDA,DF,Olympiacos,8.0,8.0,720.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,16.6,0.0,5289.0,1943.0,100.0,120.0,136.0,163.0,35.0,73.0,10.0,16.0,14.0,11.0,0.0,8.0,12.0,0.0,36.0,0.0,0.0,0.0,50.0,10.0,13.0,452.0,30.0,127.0,212.0,149.0,8.0,381.0,5.0,8.0,5.0,0.0,277.0,1321.0,820.0,24.0,13.0,0.0,10.0,10.0,284.0,260.0,18.0,8.0,8.0,4.0,1.0,5.0,2.0,86.0,26.0,42.0,37.0,7.0,15.0,4.0,0.0,11.0,15.0,17.0,0.0
Oleksandr Zubkov,24.0,1996.0,UKR,DF,Ferencváros,4.0,3.0,261.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,2.0,24.5,2.0,1608.0,559.0,59.0,65.0,38.0,49.0,6.0,26.0,5.0,7.0,2.0,2.0,0.0,5.0,2.0,0.0,5.0,0.0,0.0,0.0,20.0,1.0,0.0,182.0,5.0,57.0,81.0,50.0,8.0,150.0,2.0,2.0,2.0,0.0,110.0,627.0,358.0,13.0,0.0,0.0,6.0,4.0,120.0,109.0,10.0,4.0,3.0,2.0,0.0,2.0,16.0,75.0,19.0,23.0,40.0,12.0,4.0,0.0,0.0,4.0,5.0,1.0,0.0
Olimpiu Moruțan,22.0,1999.0,ROU,FW,Galatasaray,7.0,3.0,330.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,15.5,0.0,1504.0,494.0,32.0,43.0,27.0,32.0,14.0,27.0,5.0,11.0,4.0,1.0,0.0,8.0,3.0,0.0,5.0,0.0,0.0,0.0,17.0,0.0,5.0,163.0,4.0,23.0,91.0,61.0,7.0,156.0,9.0,16.0,9.0,0.0,120.0,513.0,272.0,14.0,6.0,1.0,9.0,9.0,129.0,108.0,15.0,6.0,5.0,5.0,3.0,5.0,6.0,89.0,23.0,29.0,44.0,16.0,8.0,1.0,0.0,7.0,4.0,1.0,0.0
Oliver Jensen,19.0,2002.0,DEN,FW,Midtjylland,1.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,51.0,7.0,7.0,6.0,6.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,14.0,0.0,1.0,11.0,4.0,0.0,14.0,0.0,1.0,0.0,0.0,12.0,78.0,58.0,4.0,1.0,0.0,0.0,0.0,12.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oliver Strunz,21.0,2000.0,AUT,FW,Rapid,2.0,0.0,52.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,46.0,7.0,5.0,5.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,25.0,5.0,5.0,18.0,2.0,0.0,25.0,0.0,1.0,0.0,0.0,6.0,22.0,9.0,1.0,0.0,0.0,3.0,1.0,26.0,12.0,3.0,1.0,0.0,2.0,0.0,1.0,0.0,21.0,5.0,2.0,16.0,3.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0
Olivier Boscagli,23.0,1997.0,FRA,DF,PSV,6.0,6.0,507.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,36.6,0.0,8967.0,2529.0,89.0,101.0,199.0,224.0,91.0,136.0,3.0,37.0,4.0,0.0,0.0,8.0,7.0,0.0,3.0,0.0,0.0,0.0,79.0,10.0,6.0,514.0,30.0,194.0,304.0,48.0,1.0,499.0,4.0,4.0,4.0,0.0,357.0,1766.0,1128.0,42.0,9.0,0.0,2.0,2.0,374.0,367.0,2.0,5.0,3.0,2.0,2.0,2.0,10.0,72.0,25.0,21.0,41.0,10.0,7.0,2.0,0.0,5.0,15.0,16.0,1.0
Olivier Verdon,25.0,1995.0,BEN,DF,Ludogorets,5.0,4.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5925.0,1902.0,74.0,78.0,168.0,179.0,39.0,49.0,0.0,7.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,44.0,10.0,5.0,338.0,74.0,225.0,131.0,1.0,0.0,332.0,0.0,0.0,0.0,0.0,237.0,1043.0,546.0,4.0,0.0,0.0,1.0,0.0,253.0,250.0,0.0,7.0,1.0,7.0,0.0,0.0,1.0,28.0,13.0,17.0,11.0,0.0,7.0,5.0,0.0,2.0,5.0,11.0,0.0
Ondřej Čelůstka,32.0,1989.0,CZE,DF,Sparta,4.0,4.0,276.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2887.0,640.0,19.0,25.0,51.0,57.0,38.0,48.0,0.0,4.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,35.0,7.0,7.0,158.0,18.0,92.0,73.0,4.0,0.0,150.0,0.0,0.0,0.0,0.0,89.0,536.0,228.0,5.0,1.0,0.0,1.0,1.0,89.0,88.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,29.0,12.0,13.0,15.0,1.0,6.0,3.0,0.0,3.0,2.0,12.0,0.0
Osaze Urhoghide,21.0,2000.0,ENG,DF,Celtic,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,631.0,229.0,19.0,20.0,18.0,20.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,1.0,0.0,59.0,8.0,34.0,20.0,9.0,1.0,50.0,1.0,3.0,1.0,0.0,29.0,188.0,80.0,1.0,1.0,0.0,0.0,0.0,29.0,27.0,2.0,1.0,4.0,0.0,0.0,2.0,0.0,21.0,10.0,16.0,4.0,1.0,4.0,0.0,0.0,4.0,5.0,3.0,0.0
Otar Kiteishvili,25.0,1996.0,GEO,MF,Sturm,2.0,2.0,151.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,13.0,0.0,664.0,179.0,34.0,37.0,14.0,20.0,1.0,3.0,0.0,4.0,1.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,0.0,89.0,0.0,20.0,51.0,27.0,6.0,88.0,1.0,5.0,1.0,1.0,61.0,322.0,211.0,9.0,3.0,2.0,3.0,4.0,77.0,64.0,5.0,5.0,4.0,2.0,0.0,1.0,4.0,31.0,8.0,11.0,17.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0
Otávio,26.0,1995.0,POR,MF,Porto,3.0,3.0,267.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,1.0,18.2,0.0,2318.0,860.0,67.0,74.0,38.0,45.0,21.0,32.0,8.0,9.0,10.0,1.0,0.0,7.0,7.0,0.0,2.0,0.0,0.0,0.0,25.0,3.0,2.0,205.0,6.0,34.0,101.0,76.0,8.0,186.0,6.0,12.0,6.0,0.0,140.0,413.0,224.0,9.0,4.0,1.0,5.0,1.0,154.0,135.0,14.0,6.0,1.0,5.0,2.0,4.0,11.0,112.0,27.0,26.0,55.0,31.0,7.0,0.0,0.0,7.0,3.0,3.0,0.0
Ousmane Dembélé,24.0,1997.0,FRA,FW,Barcelona,6.0,1.0,251.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,20.0,1.0,2768.0,824.0,67.0,80.0,60.0,72.0,20.0,38.0,9.0,6.0,11.0,4.0,0.0,3.0,9.0,0.0,25.0,0.0,0.0,0.0,14.0,1.0,2.0,251.0,0.0,7.0,70.0,196.0,17.0,230.0,19.0,31.0,21.0,3.0,218.0,1086.0,608.0,41.0,8.0,4.0,7.0,10.0,232.0,209.0,29.0,0.0,0.0,0.0,0.0,0.0,3.0,36.0,13.0,8.0,7.0,21.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0
Ousseynou Ba,25.0,1995.0,SEN,DF,Olympiacos,4.0,2.0,204.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,9.0,0.0,3081.0,954.0,25.0,29.0,74.0,77.0,31.0,34.0,0.0,4.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,24.0,11.0,1.0,168.0,20.0,94.0,78.0,8.0,1.0,158.0,1.0,1.0,1.0,0.0,109.0,612.0,253.0,1.0,0.0,0.0,1.0,1.0,112.0,111.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,12.0,4.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0
Pablo,30.0,1991.0,BRA,DF,Loko,3.0,3.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,8.7,0.0,3067.0,980.0,28.0,32.0,58.0,62.0,37.0,50.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,27.0,14.0,4.0,187.0,43.0,131.0,62.0,6.0,5.0,179.0,1.0,1.0,1.0,0.0,101.0,715.0,335.0,3.0,0.0,0.0,0.0,0.0,108.0,106.0,0.0,2.0,2.0,3.0,0.0,0.0,5.0,33.0,15.0,17.0,16.0,0.0,6.0,3.0,0.0,3.0,12.0,19.0,0.0
Pablo Fornals,25.0,1996.0,ESP,FW,West,12.0,8.0,760.0,0.0,3.0,0.0,0.0,1.0,0.0,15.0,4.0,16.4,0.0,5926.0,2148.0,136.0,156.0,109.0,139.0,52.0,90.0,11.0,32.0,19.0,4.0,0.0,8.0,7.0,4.0,17.0,0.0,0.0,0.0,63.0,5.0,12.0,511.0,10.0,98.0,226.0,209.0,29.0,481.0,10.0,14.0,11.0,2.0,317.0,1707.0,862.0,50.0,12.0,5.0,10.0,8.0,413.0,341.0,46.0,14.0,6.0,8.0,2.0,4.0,16.0,192.0,45.0,64.0,88.0,40.0,15.0,1.0,0.0,14.0,19.0,6.0,0.0
Panagiotis Retsos,22.0,1998.0,GRE,DF,Leverkusen,3.0,1.0,106.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.8,0.0,1019.0,352.0,40.0,44.0,19.0,23.0,5.0,7.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,1.0,86.0,4.0,34.0,43.0,15.0,1.0,78.0,1.0,1.0,1.0,0.0,58.0,314.0,187.0,9.0,3.0,0.0,0.0,0.0,62.0,60.0,2.0,2.0,5.0,0.0,0.0,3.0,0.0,14.0,6.0,10.0,4.0,0.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0
Pape Abou Cisse,25.0,1995.0,SEN,DF,Olympiacos,7.0,7.0,585.0,0.0,0.0,0.0,0.0,5.0,0.0,6.0,1.0,16.8,0.0,6055.0,2419.0,41.0,46.0,142.0,159.0,56.0,102.0,0.0,11.0,3.0,1.0,0.0,8.0,2.0,0.0,1.0,0.0,1.0,0.0,63.0,22.0,8.0,385.0,68.0,231.0,166.0,15.0,4.0,371.0,4.0,5.0,4.0,0.0,222.0,1415.0,837.0,15.0,3.0,0.0,4.0,5.0,232.0,226.0,2.0,8.0,13.0,3.0,1.0,6.0,3.0,52.0,19.0,35.0,12.0,5.0,9.0,5.0,0.0,4.0,13.0,33.0,0.0
Pape Gueye,22.0,1999.0,SEN,MF,Marseille,6.0,3.0,251.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,24.1,0.0,2847.0,486.0,60.0,71.0,63.0,69.0,24.0,33.0,2.0,16.0,2.0,0.0,0.0,4.0,7.0,0.0,4.0,0.0,0.0,0.0,30.0,3.0,1.0,209.0,3.0,38.0,145.0,44.0,5.0,206.0,2.0,3.0,2.0,0.0,159.0,859.0,415.0,16.0,6.0,0.0,3.0,4.0,171.0,158.0,11.0,2.0,3.0,2.0,1.0,3.0,3.0,35.0,16.0,8.0,21.0,6.0,2.0,0.0,0.0,2.0,6.0,2.0,0.0
Papu Gómez,33.0,1988.0,ARG,MF,Sevilla,2.0,2.0,180.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,26.1,0.0,1343.0,233.0,52.0,56.0,31.0,35.0,5.0,7.0,3.0,8.0,1.0,0.0,0.0,5.0,5.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,3.0,129.0,0.0,11.0,89.0,38.0,6.0,128.0,2.0,3.0,2.0,0.0,108.0,673.0,435.0,24.0,6.0,1.0,4.0,4.0,122.0,111.0,10.0,1.0,0.0,1.0,0.0,1.0,6.0,33.0,4.0,5.0,15.0,13.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0
Patric,28.0,1993.0,ESP,DF,Lazio,4.0,4.0,360.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,10.2,0.0,5267.0,1430.0,88.0,89.0,110.0,117.0,48.0,59.0,0.0,6.0,1.0,0.0,0.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,31.0,6.0,9.0,300.0,40.0,162.0,138.0,15.0,6.0,291.0,0.0,1.0,0.0,0.0,207.0,1029.0,461.0,4.0,0.0,0.0,0.0,0.0,244.0,234.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,32.0,10.0,19.0,11.0,2.0,4.0,2.0,0.0,2.0,9.0,7.0,0.0
Patrick van Aanholt,30.0,1990.0,NED,DF,Galatasaray,8.0,8.0,698.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0,0.0,27.0,0.0,5031.0,2156.0,82.0,97.0,132.0,160.0,35.0,60.0,9.0,19.0,2.0,2.0,0.0,6.0,5.0,2.0,10.0,0.0,0.0,0.0,51.0,2.0,0.0,402.0,27.0,155.0,177.0,92.0,2.0,320.0,2.0,4.0,2.0,0.0,205.0,1095.0,532.0,21.0,5.0,0.0,8.0,1.0,217.0,201.0,10.0,14.0,13.0,7.0,0.0,6.0,11.0,92.0,25.0,60.0,26.0,6.0,16.0,3.0,1.0,13.0,17.0,7.0,0.0
Patrik Hrošovský,29.0,1992.0,SVK,MF,Genk,4.0,4.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3618.0,1033.0,76.0,85.0,86.0,94.0,25.0,41.0,7.0,19.0,2.0,0.0,0.0,4.0,6.0,0.0,2.0,0.0,0.0,0.0,41.0,2.0,5.0,261.0,18.0,64.0,169.0,46.0,2.0,240.0,5.0,5.0,5.0,0.0,175.0,824.0,449.0,15.0,2.0,1.0,1.0,4.0,181.0,172.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,64.0,19.0,22.0,38.0,4.0,3.0,1.0,0.0,2.0,3.0,9.0,0.0
Patrik Schick,25.0,1996.0,CZE,FW,Leverkusen,3.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,10.4,0.0,145.0,13.0,5.0,7.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,2.0,24.0,0.0,1.0,11.0,14.0,8.0,23.0,1.0,1.0,1.0,0.0,15.0,99.0,49.0,2.0,1.0,0.0,4.0,1.0,35.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,3.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patson Daka,22.0,1998.0,ZAM,FW,Leicester,6.0,5.0,415.0,5.0,0.0,0.0,0.0,0.0,0.0,18.0,8.0,14.3,0.0,885.0,199.0,32.0,37.0,23.0,27.0,1.0,2.0,7.0,2.0,5.0,2.0,0.0,4.0,9.0,3.0,5.0,0.0,0.0,0.0,22.0,4.0,6.0,131.0,2.0,9.0,40.0,87.0,32.0,125.0,2.0,5.0,2.0,0.0,76.0,276.0,134.0,9.0,1.0,3.0,16.0,4.0,176.0,90.0,31.0,1.0,0.0,0.0,1.0,0.0,2.0,81.0,25.0,4.0,32.0,45.0,6.0,0.0,0.0,6.0,0.0,1.0,0.0
Paul Akouokou,23.0,1997.0,CIV,MF,Betis,2.0,2.0,146.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,25.4,0.0,1636.0,247.0,28.0,29.0,33.0,36.0,15.0,20.0,0.0,8.0,0.0,0.0,0.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,16.0,1.0,1.0,109.0,6.0,28.0,74.0,10.0,0.0,108.0,1.0,1.0,1.0,0.0,82.0,267.0,101.0,6.0,1.0,0.0,2.0,2.0,78.0,74.0,3.0,1.0,3.0,2.0,0.0,1.0,0.0,39.0,11.0,7.0,26.0,6.0,5.0,0.0,0.0,5.0,3.0,3.0,0.0
Paul Onuachu,27.0,1994.0,NGA,FW,Genk,5.0,4.0,372.0,1.0,0.0,0.0,0.0,2.0,0.0,17.0,5.0,10.3,0.0,1488.0,77.0,39.0,52.0,21.0,30.0,14.0,15.0,2.0,6.0,2.0,0.0,0.0,11.0,6.0,1.0,0.0,0.0,0.0,0.0,8.0,16.0,12.0,168.0,5.0,11.0,89.0,74.0,31.0,162.0,11.0,12.0,11.0,2.0,120.0,369.0,95.0,2.0,1.0,0.0,15.0,14.0,191.0,136.0,43.0,1.0,0.0,0.0,1.0,0.0,0.0,25.0,7.0,1.0,9.0,15.0,1.0,1.0,0.0,0.0,1.0,5.0,0.0
Paulinho,21.0,2000.0,BRA,FW,Leverkusen,6.0,4.0,334.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,15.2,0.0,1538.0,349.0,73.0,82.0,31.0,37.0,4.0,6.0,5.0,2.0,5.0,0.0,0.0,3.0,6.0,3.0,2.0,0.0,0.0,0.0,18.0,2.0,7.0,175.0,2.0,22.0,84.0,90.0,18.0,172.0,7.0,9.0,8.0,1.0,143.0,1002.0,638.0,29.0,17.0,6.0,7.0,4.0,178.0,132.0,30.0,4.0,2.0,2.0,1.0,0.0,5.0,61.0,16.0,19.0,31.0,11.0,6.0,0.0,0.0,6.0,2.0,2.0,0.0
Paulinho,26.0,1995.0,BRA,DF,Midtjylland,6.0,6.0,513.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,3.0,21.4,0.0,3415.0,1459.0,114.0,126.0,74.0,91.0,16.0,43.0,3.0,13.0,7.0,4.0,0.0,8.0,5.0,0.0,13.0,0.0,0.0,0.0,56.0,12.0,7.0,340.0,21.0,120.0,165.0,79.0,10.0,306.0,4.0,7.0,4.0,1.0,200.0,919.0,536.0,21.0,12.0,4.0,4.0,8.0,229.0,200.0,12.0,5.0,3.0,3.0,1.0,0.0,1.0,53.0,23.0,23.0,22.0,8.0,10.0,2.0,0.0,8.0,8.0,17.0,0.0
Paulo Oliveira,29.0,1992.0,POR,DF,Braga,11.0,9.0,864.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,10.7,0.0,9502.0,2641.0,83.0,95.0,217.0,243.0,97.0,162.0,1.0,29.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,84.0,33.0,14.0,641.0,77.0,332.0,315.0,17.0,9.0,610.0,0.0,0.0,0.0,0.0,354.0,1590.0,688.0,23.0,1.0,0.0,0.0,0.0,380.0,379.0,1.0,5.0,10.0,4.0,0.0,6.0,9.0,77.0,21.0,49.0,25.0,3.0,17.0,8.0,1.0,9.0,28.0,71.0,0.0
Pedri,18.0,2002.0,ESP,MF,Barcelona,6.0,6.0,479.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,18.1,0.0,5025.0,963.0,119.0,136.0,104.0,122.0,37.0,46.0,10.0,40.0,7.0,0.0,0.0,0.0,12.0,0.0,3.0,0.0,0.0,0.0,45.0,1.0,1.0,379.0,4.0,32.0,203.0,182.0,16.0,376.0,6.0,12.0,6.0,1.0,282.0,1388.0,672.0,35.0,19.0,3.0,4.0,9.0,342.0,295.0,39.0,5.0,1.0,8.0,1.0,4.0,7.0,161.0,59.0,20.0,80.0,61.0,10.0,2.0,0.0,8.0,8.0,2.0,0.0
