Player,Pos,Nation,Age,Born,MP,Starts,Min,Gls,Sh,SoT,Avg_Sh_Dist,FK,PK,PKatt,Cmp,Att,Pass_TD,Pass_PD,Cmp_S,Att_S,Cmp_M,Att_M,Cmp_L,Att_L,Ast,KP,Pas_A3,PPA,CrsPA,PrgP,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,PKwon,PKcon,OG,Recov,AD_Won,AD_Lost,Touches,Tch_DP,Tch_D3,Tch_M3,Tch_A3,Tch_AP,Live,TO_Att,TO_Succ,Tkld,Carries,Carries_TD,Carries_PD,PrgC,Carries_A3,CPA,Mis,Dis,Rec,PrgR,Tkl,TklW,Tkl_D3,Tkl_M3,Tkl_A3,Tkl_VD_succ,Tkl_VD_att,Tkl_VD_lost,Blocks,Blocked_shot,Blocked_pass,Int,Clr,Err
Tihomir Kostadinov,MF,N.,24.0,1996.0,2.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,19.0,244.0,44.0,4.0,5.0,9.0,9.0,1.0,5.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,28.0,2.0,8.0,19.0,1.0,0.0,28.0,0.0,0.0,0.0,5.0,42.0,30.0,1.0,0.0,0.0,1.0,0.0,12.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,2.0,2.0,2.0,0.0
Jules Koundé,DF,France,22.0,1998.0,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,50.0,675.0,283.0,26.0,28.0,12.0,14.0,4.0,7.0,0.0,0.0,4.0,1.0,0.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,56.0,1.0,15.0,28.0,13.0,0.0,56.0,0.0,0.0,0.0,26.0,97.0,66.0,4.0,1.0,0.0,1.0,0.0,41.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0
Mateo Kovačić,MF,Croatia,26.0,1994.0,4.0,4.0,338.0,0.0,4.0,1.0,25.5,0.0,0.0,0.0,198.0,225.0,2983.0,680.0,104.0,116.0,61.0,64.0,15.0,23.0,1.0,4.0,12.0,0.0,0.0,23.0,1.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,2.0,247.0,3.0,35.0,170.0,48.0,3.0,247.0,14.0,11.0,3.0,167.0,1332.0,708.0,13.0,9.0,0.0,6.0,3.0,203.0,4.0,6.0,3.0,3.0,3.0,0.0,2.0,4.0,2.0,1.0,0.0,1.0,2.0,2.0,0.0
Kacper Kozłowski,MF,Poland,17.0,2003.0,2.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,18.0,275.0,109.0,7.0,8.0,7.0,7.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,26.0,0.0,6.0,13.0,7.0,1.0,26.0,4.0,2.0,2.0,14.0,90.0,60.0,2.0,1.0,0.0,3.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Emil Krafth,DF,Sweden,26.0,1994.0,4.0,0.0,78.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,28.0,372.0,144.0,6.0,6.0,8.0,12.0,3.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,42.0,11.0,23.0,13.0,6.0,0.0,42.0,0.0,0.0,0.0,15.0,57.0,31.0,1.0,1.0,0.0,0.0,1.0,17.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,1.0,0.0,6.0,0.0
Alex Král,MF,Czech,22.0,1998.0,4.0,1.0,127.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,47.0,72.0,758.0,222.0,24.0,28.0,15.0,23.0,5.0,10.0,0.0,0.0,2.0,2.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,5.0,2.0,86.0,1.0,12.0,51.0,23.0,0.0,86.0,1.0,0.0,1.0,41.0,212.0,109.0,3.0,2.0,0.0,1.0,2.0,57.0,1.0,3.0,0.0,0.0,2.0,1.0,2.0,7.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0
Andrej Kramarić,FW,Croatia,29.0,1991.0,4.0,2.0,226.0,0.0,4.0,2.0,20.0,0.0,0.0,0.0,52.0,61.0,662.0,53.0,32.0,34.0,9.0,12.0,4.0,5.0,1.0,3.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,5.0,1.0,1.0,82.0,3.0,11.0,45.0,26.0,4.0,82.0,2.0,1.0,1.0,45.0,372.0,157.0,6.0,5.0,0.0,10.0,5.0,66.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,1.0,0.0,3.0,0.0
Michal Krmenčík,FW,Czech,27.0,1993.0,4.0,0.0,67.0,0.0,4.0,2.0,16.7,0.0,0.0,0.0,8.0,13.0,87.0,3.0,3.0,5.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,18.0,0.0,0.0,8.0,10.0,7.0,18.0,0.0,0.0,0.0,7.0,19.0,14.0,0.0,0.0,0.0,1.0,0.0,19.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toni Kroos,MF,Germany,31.0,1990.0,4.0,4.0,360.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,352.0,391.0,6745.0,2247.0,157.0,166.0,136.0,150.0,54.0,67.0,0.0,5.0,63.0,3.0,1.0,68.0,0.0,0.0,0.0,6.0,7.0,0.0,16.0,0.0,0.0,0.0,17.0,0.0,3.0,433.0,2.0,51.0,295.0,87.0,6.0,433.0,5.0,2.0,3.0,304.0,1260.0,672.0,8.0,11.0,2.0,4.0,2.0,337.0,8.0,13.0,10.0,4.0,7.0,2.0,4.0,10.0,6.0,5.0,0.0,5.0,7.0,1.0,0.0
Grzegorz Krychowiak,MF,Poland,31.0,1990.0,2.0,2.0,138.0,0.0,4.0,1.0,30.0,0.0,0.0,0.0,66.0,85.0,1091.0,409.0,32.0,36.0,30.0,39.0,4.0,10.0,0.0,0.0,10.0,1.0,0.0,9.0,3.0,1.0,1.0,4.0,4.0,0.0,2.0,0.0,0.0,0.0,9.0,3.0,4.0,104.0,5.0,22.0,62.0,22.0,3.0,104.0,1.0,0.0,1.0,56.0,264.0,89.0,0.0,3.0,1.0,2.0,1.0,70.0,3.0,5.0,0.0,2.0,1.0,2.0,3.0,4.0,1.0,1.0,1.0,0.0,2.0,4.0,0.0
Serhiy Kryvtsov,DF,Ukraine,29.0,1991.0,2.0,2.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,108.0,1994.0,476.0,21.0,23.0,75.0,76.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,121.0,13.0,64.0,57.0,0.0,0.0,121.0,0.0,0.0,0.0,72.0,309.0,112.0,0.0,0.0,0.0,1.0,0.0,96.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0,0.0
Juraj Kucka,MF,Slovakia,33.0,1987.0,3.0,3.0,270.0,0.0,5.0,1.0,20.2,0.0,0.0,0.0,83.0,116.0,1291.0,316.0,55.0,70.0,22.0,33.0,5.0,10.0,0.0,1.0,6.0,1.0,0.0,9.0,0.0,0.0,0.0,10.0,7.0,2.0,0.0,0.0,0.0,1.0,9.0,14.0,5.0,167.0,11.0,45.0,96.0,27.0,7.0,167.0,6.0,2.0,4.0,85.0,342.0,189.0,2.0,3.0,0.0,5.0,0.0,103.0,6.0,6.0,5.0,3.0,3.0,0.0,2.0,11.0,9.0,5.0,2.0,3.0,8.0,7.0,0.0
Fyodor Kudryashov,DF,Russia,33.0,1987.0,1.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,26.0,240.0,155.0,11.0,12.0,7.0,11.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,33.0,4.0,16.0,12.0,5.0,0.0,33.0,0.0,0.0,0.0,8.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0
Dejan Kulusevski,FW,Sweden,20.0,2000.0,2.0,1.0,132.0,0.0,3.0,1.0,13.9,0.0,0.0,0.0,31.0,41.0,369.0,95.0,22.0,27.0,9.0,10.0,0.0,0.0,2.0,5.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,4.0,0.0,2.0,63.0,0.0,2.0,14.0,49.0,13.0,63.0,3.0,2.0,1.0,43.0,254.0,121.0,5.0,4.0,7.0,8.0,3.0,49.0,16.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0
Daler Kuzyaev,DF,Russia,28.0,1993.0,3.0,3.0,185.0,0.0,1.0,1.0,17.5,0.0,0.0,0.0,82.0,99.0,1172.0,286.0,45.0,49.0,26.0,34.0,6.0,8.0,0.0,1.0,6.0,3.0,1.0,8.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,11.0,5.0,1.0,119.0,6.0,17.0,63.0,40.0,7.0,119.0,9.0,7.0,2.0,73.0,439.0,170.0,5.0,5.0,1.0,5.0,0.0,83.0,16.0,5.0,3.0,4.0,1.0,0.0,3.0,5.0,2.0,0.0,0.0,0.0,1.0,6.0,0.0
Konrad Laimer,FW,Austria,23.0,1997.0,4.0,4.0,333.0,0.0,2.0,1.0,18.1,0.0,0.0,0.0,81.0,114.0,1164.0,241.0,47.0,55.0,26.0,33.0,4.0,12.0,1.0,4.0,8.0,3.0,0.0,9.0,0.0,0.0,0.0,11.0,1.0,0.0,3.0,0.0,0.0,0.0,17.0,1.0,2.0,158.0,4.0,31.0,71.0,60.0,9.0,158.0,11.0,5.0,5.0,70.0,605.0,319.0,10.0,11.0,1.0,11.0,0.0,103.0,22.0,8.0,2.0,6.0,2.0,0.0,4.0,19.0,15.0,5.0,0.0,5.0,1.0,2.0,0.0
Stefan Lainer,DF,Austria,28.0,1992.0,4.0,4.0,383.0,1.0,3.0,1.0,12.6,0.0,0.0,0.0,177.0,239.0,2758.0,1136.0,103.0,120.0,59.0,80.0,13.0,28.0,0.0,1.0,9.0,3.0,2.0,10.0,1.0,0.0,0.0,3.0,7.0,1.0,15.0,0.0,0.0,0.0,20.0,8.0,5.0,315.0,16.0,98.0,127.0,91.0,14.0,315.0,3.0,1.0,2.0,118.0,524.0,276.0,7.0,5.0,1.0,16.0,3.0,169.0,21.0,13.0,7.0,7.0,4.0,2.0,8.0,11.0,3.0,11.0,1.0,10.0,7.0,15.0,0.0
Aymeric Laporte,DF,Spain,26.0,1994.0,6.0,6.0,630.0,1.0,2.0,1.0,17.8,0.0,0.0,0.0,644.0,691.0,12866.0,3956.0,174.0,182.0,410.0,423.0,55.0,75.0,0.0,1.0,64.0,2.0,0.0,43.0,1.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,32.0,11.0,5.0,721.0,38.0,197.0,500.0,28.0,3.0,721.0,0.0,0.0,0.0,519.0,3428.0,2404.0,8.0,15.0,0.0,2.0,1.0,599.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,3.0,1.0,2.0,2.0,0.0,5.0,14.0,0.0
Lassi Lappalainen,MF,Finland,22.0,1998.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,22.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,7.0,0.0,8.0,0.0,0.0,0.0,5.0,10.0,5.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0
Seb Larsson,MF,Sweden,35.0,1985.0,4.0,4.0,366.0,0.0,4.0,2.0,28.6,1.0,0.0,0.0,97.0,137.0,1544.0,310.0,50.0,58.0,36.0,47.0,6.0,20.0,0.0,2.0,11.0,3.0,1.0,8.0,0.0,0.0,0.0,3.0,1.0,2.0,20.0,0.0,0.0,0.0,17.0,2.0,2.0,175.0,15.0,42.0,78.0,57.0,4.0,175.0,1.0,0.0,1.0,85.0,405.0,112.0,3.0,3.0,2.0,1.0,1.0,88.0,12.0,6.0,2.0,1.0,3.0,2.0,3.0,6.0,3.0,6.0,1.0,5.0,7.0,8.0,0.0
Valentino Lazaro,FW,Austria,24.0,1996.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,171.0,52.0,7.0,7.0,2.0,3.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,16.0,0.0,1.0,7.0,9.0,0.0,16.0,0.0,0.0,0.0,10.0,87.0,28.0,1.0,1.0,0.0,1.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Thomas Lemar,FW,France,25.0,1995.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,108.0,16.0,4.0,4.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,3.0,0.0,7.0,0.0,0.0,0.0,7.0,51.0,33.0,1.0,1.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clément Lenglet,DF,France,25.0,1995.0,1.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,43.0,783.0,347.0,14.0,15.0,18.0,18.0,7.0,9.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,52.0,8.0,18.0,33.0,1.0,0.0,52.0,0.0,0.0,0.0,31.0,210.0,139.0,0.0,1.0,0.0,0.0,0.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,4.0,0.0
Dylan Levitt,MF,Wales,20.0,2000.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Robert Lewandowski,FW,Poland,32.0,1988.0,3.0,3.0,270.0,3.0,12.0,4.0,14.6,1.0,0.0,0.0,46.0,70.0,639.0,131.0,24.0,33.0,15.0,18.0,2.0,8.0,0.0,3.0,3.0,2.0,0.0,8.0,1.0,0.0,0.0,5.0,3.0,0.0,6.0,0.0,0.0,0.0,9.0,10.0,19.0,103.0,2.0,7.0,41.0,61.0,16.0,103.0,3.0,3.0,0.0,50.0,359.0,157.0,8.0,6.0,3.0,11.0,0.0,74.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,2.0,0.0
Philipp Lienhart,DF,Austria,24.0,1996.0,2.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,43.0,686.0,187.0,15.0,18.0,20.0,20.0,2.0,5.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,46.0,2.0,24.0,15.0,7.0,0.0,46.0,0.0,0.0,0.0,22.0,170.0,126.0,1.0,4.0,0.0,1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matthijs de Ligt,DF,Netherlands,21.0,1999.0,3.0,3.0,231.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,125.0,138.0,2577.0,704.0,33.0,35.0,75.0,81.0,15.0,19.0,0.0,1.0,2.0,1.0,0.0,6.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,5.0,3.0,165.0,20.0,88.0,74.0,6.0,3.0,165.0,1.0,1.0,0.0,86.0,439.0,274.0,1.0,0.0,0.0,2.0,1.0,106.0,0.0,7.0,4.0,5.0,2.0,0.0,3.0,3.0,0.0,4.0,2.0,2.0,1.0,10.0,0.0
Victor Lindelöf,DF,Sweden,26.0,1994.0,4.0,4.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,223.0,3462.0,1644.0,68.0,75.0,107.0,114.0,11.0,25.0,0.0,1.0,11.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,14.0,8.0,262.0,35.0,111.0,138.0,16.0,2.0,262.0,1.0,1.0,0.0,164.0,1255.0,673.0,2.0,1.0,0.0,2.0,1.0,167.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,3.0,21.0,0.0
Karol Linetty,MF,Poland,25.0,1995.0,2.0,1.0,79.0,1.0,3.0,2.0,14.4,0.0,0.0,0.0,25.0,32.0,381.0,94.0,13.0,17.0,12.0,13.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,43.0,1.0,5.0,16.0,22.0,5.0,43.0,1.0,1.0,0.0,24.0,124.0,62.0,2.0,1.0,0.0,2.0,0.0,30.0,8.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0
Marcos Llorente,DF,Spain,26.0,1995.0,4.0,2.0,247.0,0.0,4.0,1.0,12.5,0.0,0.0,0.0,237.0,262.0,2986.0,680.0,156.0,165.0,53.0,59.0,11.0,14.0,0.0,5.0,9.0,8.0,1.0,25.0,0.0,0.0,0.0,5.0,1.0,0.0,9.0,0.0,0.0,0.0,13.0,1.0,1.0,283.0,3.0,27.0,118.0,140.0,12.0,283.0,5.0,3.0,2.0,207.0,1252.0,784.0,19.0,22.0,1.0,3.0,3.0,230.0,34.0,3.0,2.0,1.0,2.0,0.0,3.0,4.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0
Stanislav Lobotka,MF,Slovakia,26.0,1994.0,1.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,26.0,350.0,116.0,16.0,16.0,8.0,9.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,0.0,8.0,19.0,0.0,0.0,27.0,2.0,2.0,0.0,22.0,124.0,25.0,0.0,0.0,0.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Manuel Locatelli,MF,Italy,23.0,1998.0,5.0,2.0,273.0,2.0,5.0,3.0,20.4,0.0,0.0,0.0,123.0,142.0,2148.0,549.0,61.0,65.0,44.0,52.0,17.0,21.0,0.0,3.0,19.0,0.0,0.0,14.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,3.0,6.0,171.0,7.0,20.0,102.0,49.0,5.0,171.0,1.0,1.0,0.0,77.0,310.0,159.0,3.0,1.0,0.0,5.0,0.0,127.0,7.0,8.0,7.0,1.0,5.0,2.0,2.0,4.0,2.0,3.0,0.0,3.0,2.0,6.0,0.0
Robin Lod,MF,Finland,27.0,1993.0,3.0,3.0,269.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,81.0,104.0,1227.0,279.0,43.0,48.0,36.0,43.0,2.0,5.0,0.0,3.0,9.0,2.0,0.0,10.0,1.0,0.0,0.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,20.0,2.0,5.0,140.0,5.0,37.0,63.0,41.0,3.0,140.0,8.0,3.0,5.0,72.0,383.0,158.0,3.0,5.0,2.0,9.0,8.0,97.0,14.0,10.0,6.0,7.0,3.0,0.0,4.0,9.0,5.0,3.0,0.0,3.0,1.0,5.0,0.0
Dejan Lovren,DF,Croatia,31.0,1989.0,2.0,2.0,180.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,104.0,121.0,1992.0,643.0,34.0,37.0,60.0,64.0,8.0,17.0,0.0,0.0,2.0,0.0,0.0,6.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,12.0,10.0,6.0,139.0,20.0,79.0,60.0,1.0,0.0,139.0,0.0,0.0,0.0,79.0,398.0,212.0,1.0,1.0,0.0,2.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,9.0,0.0
Gergő Lovrencsics,DF,Hungary,32.0,1988.0,3.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,44.0,638.0,339.0,11.0,16.0,12.0,16.0,7.0,12.0,0.0,1.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0,0.0,1.0,57.0,2.0,27.0,21.0,9.0,0.0,57.0,1.0,1.0,0.0,28.0,92.0,31.0,1.0,1.0,0.0,3.0,0.0,26.0,4.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0
José Luis Gayà,DF,Spain,25.0,1995.0,1.0,1.0,76.0,0.0,3.0,1.0,20.8,0.0,0.0,0.0,47.0,51.0,726.0,141.0,25.0,26.0,16.0,17.0,3.0,5.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,56.0,1.0,11.0,33.0,12.0,2.0,56.0,0.0,0.0,0.0,37.0,154.0,44.0,1.0,0.0,1.0,0.0,0.0,46.0,5.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Romelu Lukaku,FW,Belgium,27.0,1993.0,5.0,5.0,443.0,4.0,12.0,5.0,17.4,1.0,1.0,1.0,48.0,78.0,677.0,120.0,26.0,42.0,14.0,23.0,4.0,4.0,0.0,4.0,2.0,4.0,1.0,5.0,0.0,0.0,0.0,6.0,3.0,5.0,1.0,0.0,0.0,0.0,7.0,10.0,3.0,123.0,3.0,6.0,48.0,72.0,21.0,122.0,15.0,8.0,7.0,68.0,451.0,249.0,9.0,7.0,3.0,16.0,10.0,101.0,30.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
Mikael Lustig,DF,Sweden,34.0,1986.0,4.0,4.0,313.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,126.0,178.0,2293.0,801.0,55.0,61.0,57.0,74.0,12.0,35.0,0.0,3.0,16.0,2.0,1.0,15.0,1.0,0.0,0.0,3.0,4.0,0.0,7.0,0.0,0.0,0.0,13.0,10.0,12.0,213.0,17.0,56.0,117.0,41.0,6.0,213.0,2.0,2.0,0.0,118.0,449.0,168.0,2.0,2.0,0.0,2.0,0.0,130.0,4.0,3.0,3.0,2.0,1.0,0.0,1.0,2.0,1.0,5.0,4.0,1.0,4.0,13.0,1.0
Harry Maguire,DF,England,27.0,1993.0,5.0,5.0,510.0,1.0,8.0,4.0,11.4,0.0,0.0,0.0,333.0,373.0,6642.0,2160.0,99.0,106.0,201.0,215.0,32.0,46.0,0.0,1.0,29.0,1.0,0.0,25.0,3.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,26.0,21.0,4.0,427.0,36.0,165.0,245.0,18.0,13.0,427.0,2.0,2.0,0.0,282.0,1629.0,807.0,3.0,3.0,0.0,3.0,0.0,320.0,1.0,3.0,2.0,1.0,2.0,0.0,3.0,4.0,1.0,5.0,3.0,2.0,9.0,21.0,0.0
Róbert Mak,FW,Slovakia,29.0,1991.0,3.0,3.0,230.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.0,66.0,708.0,149.0,38.0,43.0,7.0,8.0,5.0,11.0,0.0,1.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,7.0,0.0,0.0,0.0,7.0,1.0,2.0,86.0,2.0,16.0,43.0,28.0,4.0,86.0,8.0,4.0,4.0,55.0,349.0,142.0,4.0,1.0,4.0,7.0,1.0,64.0,13.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,2.0,0.0,2.0,1.0,1.0,0.0
Yevhen Makarenko,MF,Ukraine,29.0,1991.0,2.0,0.0,53.0,0.0,1.0,1.0,29.0,0.0,0.0,0.0,45.0,51.0,802.0,211.0,22.0,23.0,19.0,20.0,3.0,3.0,0.0,0.0,10.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,57.0,3.0,17.0,34.0,6.0,0.0,57.0,2.0,2.0,0.0,34.0,158.0,75.0,1.0,1.0,0.0,0.0,0.0,43.0,0.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
Donyell Malen,FW,Netherlands,22.0,1999.0,4.0,2.0,149.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,46.0,56.0,522.0,101.0,33.0,36.0,10.0,13.0,0.0,2.0,2.0,5.0,2.0,2.0,0.0,5.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,3.0,2.0,4.0,70.0,0.0,0.0,27.0,44.0,11.0,70.0,9.0,4.0,5.0,52.0,403.0,233.0,7.0,9.0,3.0,4.0,4.0,65.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
