Player,Age,Born,Nation,Pos,Squad,MP,Starts,Min,Gls,Ast,PK,PKatt,CrdY,CrdR,Sh,SoT,Avg_Sh_Dist,FK,Pas_TotDist,Pas_PrgDist,Cmp_S,Att_S,Cmp_M,Att_M,Cmp_L,Att_L,KP,Pas_A3,PPA,CrsPA,2CrdY,Fls,Fld,Off,Crs,PKwon,PKcon,OG,Recov,AD_Won,AD_Lost,Touches,Tch_DP,Tch_D3,Tch_M3,Tch_A3,Tch_AP,Live,Dr_Succ,Dr_Att,Num_Dr_Past,Megs,Carries,Cr_TotDist,Cr_PrgDist,Cr_Prog,Cr_A3,CPA,Mis,Dis,Targ,Rec,Prog_Pas_Rec,TklW,Tkl_D3,Tkl_M3,Tkl_A3,Tkl_VD,Past,Press,Press_Succ,Pr_D3,Pr_M3,Pr_A3,Blocks,Blk_Sh,ShSv,Blk_Pass,Int,Clr,Err
Riyad Mahrez,28.0,1991.0,ALG,FW,Manchester,7.0,6.0,572.0,1.0,4.0,0.0,0.0,0.0,0.0,12.0,7.0,15.4,1.0,5216.0,1034.0,133.0,148.0,105.0,122.0,41.0,55.0,14.0,17.0,14.0,2.0,0.0,8.0,20.0,1.0,10.0,0.0,0.0,0.0,42.0,2.0,6.0,407.0,4.0,33.0,175.0,227.0,31.0,389.0,10.0,13.0,11.0,0.0,329.0,1910.0,834.0,46.0,11.0,7.0,10.0,14.0,379.0,329.0,54.0,6.0,2.0,4.0,1.0,3.0,13.0,127.0,35.0,26.0,70.0,31.0,3.0,0.0,0.0,3.0,4.0,2.0,0.0
Robert Lewandowski,30.0,1988.0,POL,FW,Bayern,10.0,10.0,886.0,15.0,6.0,2.0,2.0,0.0,0.0,49.0,29.0,12.5,2.0,2659.0,562.0,112.0,131.0,63.0,78.0,8.0,14.0,19.0,14.0,14.0,1.0,0.0,10.0,18.0,4.0,7.0,1.0,0.0,0.0,51.0,28.0,27.0,393.0,7.0,18.0,138.0,261.0,101.0,385.0,19.0,31.0,20.0,2.0,261.0,1391.0,764.0,42.0,19.0,7.0,17.0,14.0,453.0,285.0,119.0,13.0,3.0,9.0,7.0,3.0,10.0,183.0,53.0,9.0,55.0,119.0,6.0,3.0,0.0,3.0,3.0,7.0,0.0
Roberto Firmino,27.0,1991.0,BRA,FW,Liverpool,8.0,7.0,627.0,1.0,3.0,0.0,0.0,0.0,0.0,14.0,4.0,10.9,0.0,3797.0,881.0,128.0,152.0,83.0,102.0,19.0,22.0,14.0,19.0,14.0,0.0,0.0,5.0,5.0,3.0,1.0,0.0,0.0,0.0,48.0,6.0,17.0,385.0,1.0,27.0,181.0,201.0,52.0,372.0,19.0,24.0,20.0,3.0,290.0,1105.0,482.0,33.0,10.0,1.0,13.0,22.0,414.0,285.0,103.0,10.0,4.0,9.0,2.0,1.0,7.0,185.0,69.0,19.0,86.0,80.0,9.0,0.0,0.0,9.0,1.0,1.0,0.0
Roberto Gagliardini,25.0,1994.0,ITA,MF,Inter,4.0,2.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,990.0,248.0,25.0,30.0,23.0,31.0,7.0,13.0,0.0,5.0,2.0,0.0,0.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,17.0,3.0,1.0,94.0,4.0,28.0,61.0,11.0,2.0,93.0,1.0,2.0,2.0,0.0,47.0,322.0,166.0,7.0,2.0,0.0,0.0,4.0,77.0,59.0,3.0,6.0,4.0,3.0,0.0,4.0,3.0,60.0,10.0,19.0,27.0,14.0,3.0,0.0,0.0,3.0,4.0,3.0,0.0
Robin Gosens,25.0,1994.0,GER,DF,Atalanta,8.0,7.0,655.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,1.0,11.8,0.0,4063.0,1459.0,147.0,164.0,88.0,117.0,18.0,42.0,4.0,16.0,7.0,1.0,0.0,8.0,16.0,0.0,15.0,0.0,0.0,0.0,71.0,20.0,7.0,445.0,18.0,118.0,210.0,148.0,23.0,384.0,6.0,12.0,8.0,0.0,249.0,1383.0,964.0,36.0,13.0,6.0,9.0,5.0,260.0,232.0,31.0,13.0,6.0,19.0,3.0,7.0,10.0,85.0,17.0,27.0,44.0,14.0,15.0,0.0,0.0,15.0,14.0,23.0,0.0
Rodri,23.0,1996.0,ESP,MF,Manchester,8.0,8.0,620.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,3.0,17.5,0.0,12464.0,2927.0,232.0,248.0,299.0,317.0,95.0,105.0,2.0,72.0,8.0,0.0,0.0,13.0,9.0,0.0,0.0,0.0,0.0,0.0,81.0,9.0,7.0,733.0,12.0,124.0,527.0,138.0,7.0,719.0,13.0,13.0,13.0,0.0,573.0,2762.0,1604.0,71.0,20.0,0.0,1.0,5.0,603.0,590.0,18.0,16.0,9.0,9.0,4.0,9.0,14.0,153.0,55.0,40.0,81.0,32.0,5.0,0.0,0.0,5.0,5.0,9.0,0.0
Rodrigo,28.0,1991.0,ESP,FW,Valencia,6.0,6.0,526.0,2.0,2.0,0.0,0.0,0.0,0.0,22.0,6.0,19.8,0.0,2860.0,560.0,101.0,111.0,58.0,69.0,16.0,32.0,9.0,18.0,6.0,2.0,0.0,7.0,10.0,1.0,8.0,0.0,0.0,0.0,38.0,6.0,16.0,301.0,5.0,26.0,165.0,137.0,26.0,293.0,8.0,24.0,10.0,0.0,231.0,1226.0,604.0,31.0,14.0,4.0,10.0,9.0,342.0,241.0,65.0,3.0,1.0,2.0,0.0,1.0,4.0,128.0,29.0,17.0,63.0,48.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0
Rodrigo Bentancur,22.0,1997.0,URU,MF,Juventus,7.0,4.0,421.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,8.1,0.0,4141.0,818.0,137.0,147.0,75.0,86.0,33.0,44.0,5.0,21.0,3.0,0.0,0.0,13.0,9.0,1.0,3.0,0.0,1.0,0.0,47.0,11.0,6.0,359.0,7.0,47.0,205.0,128.0,5.0,351.0,11.0,18.0,13.0,2.0,259.0,1142.0,542.0,19.0,8.0,0.0,6.0,10.0,286.0,262.0,32.0,13.0,5.0,9.0,4.0,4.0,7.0,121.0,42.0,41.0,46.0,34.0,9.0,1.0,0.0,8.0,8.0,4.0,0.0
Rodrygo,18.0,2001.0,BRA,FW,Real,5.0,4.0,330.0,4.0,3.0,0.0,0.0,0.0,0.0,9.0,6.0,13.4,0.0,1586.0,448.0,74.0,83.0,36.0,41.0,4.0,10.0,6.0,9.0,2.0,2.0,0.0,2.0,6.0,0.0,10.0,0.0,0.0,0.0,23.0,0.0,8.0,193.0,3.0,18.0,81.0,108.0,25.0,188.0,12.0,20.0,14.0,0.0,153.0,758.0,450.0,28.0,6.0,6.0,5.0,6.0,198.0,144.0,27.0,4.0,3.0,3.0,1.0,3.0,5.0,79.0,18.0,16.0,33.0,30.0,6.0,0.0,0.0,6.0,4.0,2.0,0.0
Roger Ibanez,20.0,1998.0,BRA,DF,Atalanta,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,6.0,5.0,6.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,2.0,7.0,6.0,1.0,0.0,12.0,1.0,1.0,1.0,0.0,6.0,17.0,3.0,0.0,0.0,0.0,1.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Romelu Lukaku,26.0,1993.0,BEL,FW,Inter,5.0,5.0,403.0,2.0,2.0,0.0,0.0,0.0,0.0,9.0,4.0,10.6,0.0,936.0,236.0,24.0,40.0,17.0,25.0,6.0,10.0,6.0,7.0,3.0,2.0,0.0,2.0,3.0,11.0,6.0,0.0,0.0,0.0,10.0,10.0,17.0,133.0,3.0,6.0,64.0,67.0,20.0,126.0,5.0,9.0,6.0,1.0,89.0,341.0,176.0,12.0,2.0,4.0,11.0,5.0,223.0,100.0,50.0,2.0,1.0,1.0,0.0,1.0,2.0,67.0,20.0,2.0,37.0,28.0,3.0,1.0,0.0,2.0,2.0,2.0,0.0
Ross Barkley,25.0,1993.0,ENG,FW,Chelsea,3.0,2.0,161.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,25.8,1.0,557.0,123.0,17.0,20.0,9.0,12.0,5.0,8.0,2.0,4.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,62.0,1.0,11.0,36.0,20.0,6.0,59.0,5.0,8.0,5.0,0.0,46.0,267.0,159.0,9.0,4.0,2.0,2.0,3.0,61.0,47.0,9.0,1.0,0.0,1.0,0.0,1.0,2.0,29.0,8.0,2.0,16.0,11.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
Ruslan Malinovskyi,26.0,1993.0,UKR,MF,Atalanta,9.0,1.0,262.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,2.0,28.3,1.0,2854.0,996.0,39.0,45.0,56.0,63.0,30.0,38.0,9.0,24.0,9.0,0.0,0.0,11.0,12.0,0.0,1.0,0.0,0.0,0.0,23.0,2.0,1.0,191.0,5.0,31.0,114.0,63.0,4.0,176.0,5.0,9.0,5.0,0.0,150.0,973.0,529.0,25.0,4.0,1.0,3.0,7.0,151.0,136.0,12.0,3.0,4.0,1.0,1.0,3.0,10.0,88.0,17.0,19.0,39.0,30.0,4.0,1.0,0.0,3.0,3.0,3.0,0.0
Ruud Vormer,31.0,1988.0,NED,MF,Club,3.0,3.0,263.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,25.7,0.0,1716.0,591.0,45.0,53.0,32.0,35.0,13.0,22.0,9.0,5.0,4.0,0.0,1.0,4.0,3.0,1.0,7.0,0.0,0.0,0.0,19.0,1.0,5.0,135.0,3.0,23.0,65.0,53.0,5.0,111.0,1.0,1.0,1.0,0.0,71.0,289.0,135.0,3.0,2.0,0.0,2.0,3.0,97.0,74.0,16.0,5.0,4.0,2.0,1.0,3.0,5.0,71.0,17.0,18.0,39.0,14.0,3.0,2.0,0.0,1.0,3.0,2.0,0.0
Ryan Babel,32.0,1986.0,NED,FW,Galatasaray,4.0,4.0,333.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,21.7,0.0,1389.0,238.0,59.0,72.0,34.0,44.0,3.0,6.0,3.0,2.0,1.0,1.0,0.0,7.0,7.0,2.0,2.0,0.0,0.0,0.0,17.0,7.0,9.0,171.0,3.0,10.0,91.0,79.0,7.0,165.0,9.0,11.0,9.0,0.0,128.0,556.0,172.0,10.0,4.0,0.0,11.0,11.0,201.0,134.0,31.0,1.0,0.0,1.0,0.0,0.0,3.0,67.0,11.0,8.0,35.0,24.0,5.0,0.0,0.0,5.0,1.0,3.0,0.0
Ryan Donk,33.0,1986.0,SUR,DF,Galatasaray,6.0,4.0,361.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,12.4,0.0,2486.0,918.0,28.0,33.0,57.0,59.0,22.0,39.0,1.0,10.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,28.0,9.0,2.0,173.0,22.0,98.0,73.0,13.0,5.0,169.0,3.0,3.0,3.0,0.0,110.0,687.0,325.0,10.0,2.0,0.0,2.0,1.0,104.0,100.0,5.0,5.0,7.0,2.0,0.0,3.0,4.0,29.0,8.0,21.0,7.0,1.0,9.0,4.0,0.0,5.0,6.0,18.0,0.0
Ryan Sessegnon,19.0,2000.0,ENG,FW,Tottenham,3.0,2.0,196.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,19.6,0.0,929.0,473.0,30.0,34.0,25.0,35.0,2.0,7.0,3.0,6.0,4.0,3.0,0.0,2.0,1.0,2.0,5.0,0.0,0.0,0.0,18.0,2.0,8.0,104.0,4.0,30.0,48.0,34.0,6.0,88.0,0.0,4.0,0.0,0.0,63.0,251.0,193.0,7.0,3.0,1.0,3.0,7.0,74.0,57.0,12.0,1.0,1.0,0.0,0.0,0.0,4.0,46.0,8.0,6.0,26.0,14.0,5.0,1.0,0.0,4.0,3.0,5.0,0.0
Róbert Mak,28.0,1991.0,SVK,MF,Zenit,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,13.7,0.0,82.0,58.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,1.0,4.0,4.0,2.0,7.0,0.0,1.0,0.0,0.0,6.0,52.0,44.0,1.0,0.0,0.0,1.0,0.0,9.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rúben Dias,22.0,1997.0,POR,DF,Benfica,6.0,6.0,540.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0,0.0,5642.0,1995.0,64.0,68.0,138.0,146.0,50.0,80.0,1.0,11.0,0.0,0.0,0.0,6.0,6.0,0.0,1.0,0.0,1.0,1.0,56.0,16.0,11.0,357.0,63.0,206.0,173.0,7.0,1.0,343.0,3.0,3.0,3.0,0.0,211.0,1317.0,781.0,13.0,3.0,0.0,0.0,1.0,228.0,224.0,0.0,7.0,5.0,3.0,0.0,2.0,1.0,61.0,19.0,43.0,15.0,3.0,10.0,6.0,0.0,4.0,1.0,39.0,0.0
Rúben Semedo,25.0,1994.0,POR,DF,Olympiacos,6.0,6.0,540.0,2.0,0.0,0.0,0.0,2.0,0.0,5.0,2.0,6.9,0.0,4773.0,1413.0,50.0,53.0,117.0,123.0,43.0,63.0,0.0,6.0,1.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,33.0,8.0,3.0,301.0,65.0,199.0,109.0,8.0,6.0,294.0,2.0,2.0,2.0,1.0,208.0,1044.0,519.0,7.0,0.0,0.0,5.0,1.0,213.0,208.0,5.0,6.0,10.0,0.0,0.0,6.0,1.0,44.0,17.0,36.0,7.0,1.0,9.0,8.0,0.0,1.0,4.0,28.0,0.0
Sadio Mané,27.0,1992.0,SEN,FW,Liverpool,8.0,7.0,631.0,2.0,2.0,0.0,0.0,2.0,0.0,19.0,8.0,12.3,0.0,4188.0,1012.0,141.0,165.0,69.0,87.0,31.0,41.0,15.0,21.0,14.0,3.0,0.0,16.0,19.0,2.0,16.0,0.0,0.0,0.0,40.0,9.0,20.0,417.0,1.0,27.0,154.0,265.0,53.0,410.0,20.0,33.0,21.0,2.0,338.0,1710.0,942.0,53.0,17.0,13.0,16.0,26.0,466.0,339.0,102.0,10.0,4.0,6.0,4.0,1.0,5.0,139.0,54.0,20.0,58.0,61.0,4.0,0.0,0.0,4.0,3.0,0.0,0.0
Sami Khedira,32.0,1987.0,GER,MF,Juventus,5.0,4.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,258.0,59.0,63.0,52.0,58.0,10.0,18.0,5.0,9.0,2.0,0.0,0.0,3.0,5.0,1.0,4.0,0.0,0.0,0.0,17.0,3.0,1.0,176.0,8.0,31.0,98.0,54.0,10.0,176.0,0.0,0.0,0.0,0.0,112.0,385.0,134.0,8.0,2.0,1.0,4.0,4.0,169.0,142.0,18.0,5.0,3.0,2.0,1.0,0.0,4.0,50.0,12.0,17.0,22.0,11.0,4.0,1.0,0.0,3.0,0.0,4.0,0.0
Samuel Umtiti,25.0,1993.0,FRA,DF,Barcelona,3.0,3.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,4698.0,1002.0,62.0,63.0,119.0,121.0,38.0,44.0,1.0,21.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,28.0,3.0,0.0,254.0,32.0,96.0,166.0,17.0,1.0,252.0,1.0,1.0,1.0,0.0,182.0,1233.0,854.0,34.0,7.0,0.0,0.0,1.0,202.0,201.0,2.0,1.0,0.0,1.0,0.0,0.0,3.0,24.0,9.0,9.0,15.0,0.0,4.0,3.0,1.0,1.0,3.0,13.0,0.0
Sander Berge,21.0,1998.0,NOR,MF,Genk,6.0,6.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,25.1,1.0,4979.0,1137.0,70.0,78.0,102.0,116.0,50.0,60.0,4.0,19.0,4.0,2.0,0.0,2.0,3.0,1.0,7.0,0.0,0.0,0.0,66.0,12.0,6.0,336.0,24.0,107.0,196.0,66.0,3.0,323.0,9.0,12.0,10.0,0.0,202.0,1228.0,565.0,15.0,3.0,0.0,3.0,8.0,214.0,197.0,9.0,7.0,6.0,5.0,1.0,8.0,9.0,125.0,43.0,48.0,56.0,21.0,13.0,3.0,0.0,10.0,7.0,20.0,0.0
Santiago Arias,27.0,1992.0,COL,DF,Atlético,2.0,2.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,23.1,0.0,1877.0,761.0,51.0,55.0,54.0,69.0,5.0,11.0,3.0,7.0,6.0,0.0,0.0,2.0,5.0,0.0,8.0,0.0,0.0,0.0,21.0,7.0,4.0,168.0,9.0,33.0,77.0,65.0,8.0,146.0,1.0,3.0,2.0,0.0,108.0,513.0,303.0,14.0,4.0,2.0,1.0,1.0,115.0,106.0,10.0,3.0,4.0,0.0,0.0,3.0,0.0,11.0,4.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0
Sardar Azmoun,24.0,1995.0,IRN,FW,Zenit,6.0,6.0,462.0,2.0,0.0,0.0,0.0,1.0,0.0,14.0,8.0,16.7,0.0,1121.0,229.0,49.0,66.0,27.0,39.0,2.0,6.0,2.0,5.0,2.0,0.0,0.0,8.0,1.0,3.0,2.0,0.0,0.0,1.0,18.0,15.0,18.0,171.0,7.0,21.0,85.0,76.0,21.0,164.0,4.0,8.0,4.0,1.0,98.0,529.0,257.0,16.0,7.0,5.0,11.0,5.0,227.0,128.0,35.0,1.0,1.0,1.0,0.0,0.0,8.0,106.0,18.0,11.0,47.0,48.0,3.0,1.0,0.0,2.0,2.0,8.0,0.0
Saúl Ñíguez,24.0,1994.0,ESP,MF,Atlético,9.0,9.0,840.0,1.0,0.0,0.0,0.0,2.0,0.0,16.0,5.0,22.9,0.0,6455.0,1794.0,178.0,209.0,159.0,184.0,33.0,55.0,6.0,29.0,8.0,1.0,0.0,13.0,6.0,1.0,6.0,0.0,0.0,0.0,96.0,33.0,20.0,581.0,40.0,132.0,324.0,153.0,17.0,560.0,15.0,18.0,15.0,0.0,358.0,1637.0,796.0,37.0,15.0,5.0,6.0,10.0,438.0,376.0,34.0,13.0,11.0,5.0,5.0,8.0,16.0,229.0,66.0,68.0,104.0,57.0,18.0,3.0,0.0,15.0,9.0,28.0,0.0
Sebastiano Esposito,17.0,2002.0,ITA,MF,Inter,3.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,24.0,3.0,5.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,2.0,19.0,2.0,2.0,5.0,12.0,6.0,19.0,0.0,1.0,0.0,0.0,15.0,62.0,43.0,2.0,0.0,2.0,2.0,1.0,22.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,4.0,3.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Sebastiano Luperto,22.0,1996.0,ITA,DF,Napoli,2.0,1.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1295.0,505.0,23.0,27.0,37.0,42.0,6.0,13.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,13.0,1.0,2.0,104.0,14.0,57.0,37.0,16.0,1.0,96.0,0.0,2.0,1.0,0.0,62.0,438.0,267.0,11.0,2.0,1.0,0.0,0.0,66.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,3.0,4.0,1.0,2.0,5.0,1.0,0.0,4.0,2.0,11.0,0.0
Sebastián Driussi,23.0,1996.0,ARG,MF,Zenit,5.0,4.0,362.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,21.3,1.0,2499.0,773.0,66.0,70.0,54.0,68.0,17.0,33.0,5.0,12.0,9.0,1.0,0.0,2.0,9.0,0.0,9.0,0.0,0.0,0.0,50.0,5.0,4.0,247.0,11.0,43.0,118.0,96.0,12.0,230.0,4.0,7.0,4.0,0.0,167.0,750.0,399.0,23.0,2.0,2.0,10.0,6.0,162.0,146.0,16.0,10.0,4.0,6.0,0.0,4.0,9.0,113.0,29.0,29.0,59.0,25.0,7.0,1.0,0.0,6.0,2.0,9.0,0.0
Sekou Koita,19.0,1999.0,MLI,MF,RB,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,8.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0,2.0,7.0,6.0,1.0,0.0,1.0,1.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Selçuk İnan,34.0,1985.0,TUR,MF,Galatasaray,2.0,0.0,61.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,411.0,65.0,14.0,16.0,9.0,12.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,37.0,3.0,7.0,24.0,7.0,0.0,35.0,1.0,1.0,1.0,0.0,27.0,93.0,30.0,1.0,0.0,0.0,0.0,0.0,29.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,3.0,9.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0
Serge Aurier,26.0,1992.0,CIV,DF,Tottenham,5.0,5.0,449.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,11.3,0.0,3580.0,1336.0,104.0,116.0,93.0,120.0,14.0,24.0,9.0,15.0,10.0,6.0,0.0,9.0,9.0,0.0,13.0,0.0,0.0,0.0,50.0,16.0,5.0,346.0,24.0,101.0,159.0,110.0,7.0,303.0,7.0,18.0,8.0,1.0,202.0,776.0,429.0,23.0,11.0,3.0,5.0,11.0,236.0,205.0,13.0,5.0,4.0,4.0,3.0,4.0,7.0,74.0,19.0,31.0,33.0,10.0,13.0,3.0,0.0,10.0,3.0,17.0,0.0
Serge Gnabry,24.0,1995.0,GER,FW,Bayern,10.0,9.0,761.0,9.0,2.0,0.0,0.0,2.0,0.0,29.0,17.0,16.2,0.0,4867.0,991.0,172.0,193.0,120.0,142.0,16.0,32.0,13.0,9.0,20.0,5.0,0.0,14.0,14.0,2.0,30.0,0.0,0.0,0.0,60.0,2.0,9.0,501.0,8.0,50.0,225.0,252.0,67.0,495.0,14.0,27.0,15.0,0.0,365.0,1813.0,1098.0,60.0,14.0,20.0,17.0,8.0,477.0,379.0,85.0,22.0,6.0,17.0,5.0,8.0,18.0,167.0,53.0,26.0,79.0,62.0,10.0,0.0,0.0,10.0,5.0,3.0,1.0
Sergi Roberto,27.0,1992.0,ESP,DF,Barcelona,6.0,4.0,411.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,8.9,0.0,4600.0,1031.0,166.0,175.0,105.0,114.0,19.0,23.0,3.0,15.0,3.0,2.0,0.0,5.0,5.0,0.0,10.0,0.0,0.0,0.0,24.0,1.0,2.0,355.0,6.0,76.0,207.0,97.0,10.0,337.0,0.0,3.0,0.0,0.0,258.0,1258.0,725.0,33.0,5.0,2.0,2.0,1.0,314.0,290.0,19.0,3.0,2.0,4.0,0.0,1.0,3.0,55.0,17.0,17.0,26.0,12.0,5.0,1.0,0.0,4.0,6.0,3.0,0.0
Sergio Agüero,31.0,1988.0,ARG,FW,Manchester,3.0,2.0,196.0,2.0,0.0,1.0,1.0,0.0,0.0,9.0,5.0,12.1,0.0,409.0,42.0,23.0,29.0,9.0,15.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,11.0,2.0,3.0,78.0,1.0,6.0,28.0,48.0,22.0,76.0,5.0,9.0,6.0,0.0,56.0,221.0,116.0,9.0,3.0,3.0,4.0,7.0,119.0,62.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0,9.0,1.0,14.0,18.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
Sergio Busquets,31.0,1988.0,ESP,MF,Barcelona,7.0,7.0,504.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,21.1,0.0,7443.0,1663.0,154.0,172.0,190.0,203.0,44.0,53.0,2.0,34.0,4.0,0.0,0.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,55.0,5.0,2.0,493.0,17.0,120.0,322.0,77.0,4.0,482.0,2.0,4.0,3.0,0.0,308.0,1065.0,493.0,21.0,10.0,0.0,0.0,4.0,386.0,375.0,6.0,9.0,7.0,5.0,2.0,5.0,11.0,127.0,32.0,30.0,69.0,28.0,13.0,2.0,0.0,11.0,9.0,10.0,0.0
Sergio Ramos,33.0,1986.0,ESP,DF,Real,5.0,5.0,445.0,2.0,0.0,1.0,1.0,0.0,1.0,6.0,1.0,10.7,0.0,6841.0,2387.0,104.0,107.0,149.0,154.0,64.0,76.0,0.0,27.0,2.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,45.0,14.0,4.0,390.0,50.0,167.0,226.0,22.0,9.0,384.0,2.0,2.0,2.0,0.0,272.0,1537.0,830.0,15.0,3.0,0.0,1.0,3.0,307.0,299.0,6.0,2.0,2.0,0.0,0.0,2.0,2.0,44.0,11.0,21.0,19.0,4.0,10.0,5.0,0.0,5.0,6.0,21.0,0.0
Sergiño Dest,18.0,2000.0,USA,DF,Ajax,5.0,4.0,405.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,23.4,0.0,3062.0,1011.0,116.0,124.0,73.0,89.0,11.0,20.0,6.0,14.0,3.0,2.0,0.0,6.0,4.0,0.0,10.0,0.0,0.0,0.0,39.0,3.0,3.0,275.0,10.0,70.0,149.0,84.0,9.0,253.0,3.0,8.0,3.0,0.0,202.0,992.0,604.0,25.0,13.0,2.0,3.0,7.0,206.0,190.0,23.0,7.0,7.0,3.0,0.0,6.0,7.0,72.0,20.0,40.0,26.0,6.0,2.0,2.0,0.0,0.0,1.0,6.0,0.0
Serhiy Bolbat,26.0,1993.0,UKR,DF,Shakhtar,3.0,3.0,244.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,13.5,0.0,1699.0,499.0,51.0,58.0,45.0,55.0,4.0,7.0,0.0,4.0,1.0,0.0,0.0,6.0,9.0,0.0,4.0,0.0,0.0,0.0,23.0,1.0,3.0,158.0,10.0,54.0,86.0,34.0,5.0,142.0,2.0,6.0,2.0,0.0,119.0,663.0,386.0,17.0,8.0,1.0,1.0,1.0,104.0,98.0,3.0,5.0,3.0,3.0,1.0,0.0,5.0,46.0,15.0,25.0,16.0,5.0,2.0,1.0,0.0,1.0,3.0,6.0,0.0
